order_id,user_id,order_date,order_status,total_amount,name,email,gender,city,signup_date,order_item_id,product_id,quantity,item_price,item_total,product_name,category,brand,price,product_rating,review_rating,review_text
O00000049,U000067,2024-06-06 06:24:37,processing,217.17,Taylor Alexander,tammyking@example.com,Other,Port Cameronfort,2025-01-27,I00000121,P000314,1,79.29,79.29,Everest According,Books,Everest,79.29,4.76,,
O00000049,U000067,2024-06-06 06:24:37,processing,217.17,Taylor Alexander,tammyking@example.com,Other,Port Cameronfort,2025-01-27,I00000122,P001157,2,20.26,40.52,Orion Well,Groceries,Orion,20.26,4.21,,
O00000050,U008607,2024-09-21 00:41:16,processing,225.99,Bradley Bailey,mcneiltony@example.com,Other,Crosbyhaven,2024-02-15,I00000123,P000412,1,225.99,225.99,Orion News,Home & Kitchen,Orion,225.99,4.0,2.0,Fast shipping and good packaging.
O00000051,U001487,2025-03-24 09:25:52,returned,49.59,Angela Bradley,castillojacob@example.net,Female,Jenniferchester,2025-04-16,I00000124,P000560,2,16.86,33.72,Everest End,Toys,Everest,16.86,2.9,,
O00000051,U001487,2025-03-24 09:25:52,returned,49.59,Angela Bradley,castillojacob@example.net,Female,Jenniferchester,2025-04-16,I00000125,P000587,1,15.87,15.87,Zenith Friend,Books,Zenith,15.87,3.92,3.0,Customer service was helpful.
O00000052,U006522,2024-09-13 23:23:40,processing,834.66,Lisa Cowan,ryanperry@example.com,Male,Lewisland,2025-05-30,I00000126,P001556,1,86.48,86.48,Harbor Population,Pet Supplies,Harbor,86.48,3.1,,
O00000052,U006522,2024-09-13 23:23:40,processing,834.66,Lisa Cowan,ryanperry@example.com,Male,Lewisland,2025-05-30,I00000127,P001139,1,264.04,264.04,Willow Past,Home & Kitchen,Willow,264.04,4.71,,
O00000052,U006522,2024-09-13 23:23:40,processing,834.66,Lisa Cowan,ryanperry@example.com,Male,Lewisland,2025-05-30,I00000128,P001486,2,151.5,303.0,Acme Key,Home & Kitchen,Acme,151.5,3.04,,
O00000052,U006522,2024-09-13 23:23:40,processing,834.66,Lisa Cowan,ryanperry@example.com,Male,Lewisland,2025-05-30,I00000129,P000648,2,6.52,13.04,Astra Federal,Pet Supplies,Astra,6.52,2.79,,
O00000052,U006522,2024-09-13 23:23:40,processing,834.66,Lisa Cowan,ryanperry@example.com,Male,Lewisland,2025-05-30,I00000130,P000253,1,46.4,46.4,Harbor Reduce,Groceries,Harbor,46.4,3.4,,
O00000052,U006522,2024-09-13 23:23:40,processing,834.66,Lisa Cowan,ryanperry@example.com,Male,Lewisland,2025-05-30,I00000131,P000164,2,60.85,121.7,Astra Town,Books,Astra,60.85,2.81,3.0,"Not as expected, quality is poor."
O00000053,U001555,2024-06-18 14:09:40,returned,593.67,Elizabeth Palmer,ysolomon@example.org,Male,North Marthafurt,2024-01-01,I00000132,P000079,3,71.29,213.87,Orion However,Pet Supplies,Orion,71.29,3.22,,
O00000053,U001555,2024-06-18 14:09:40,returned,593.67,Elizabeth Palmer,ysolomon@example.org,Male,North Marthafurt,2024-01-01,I00000133,P001503,3,126.6,379.8,NeoTech Interesting,Automotive,NeoTech,126.6,2.94,,
O00000054,U003166,2024-04-14 00:52:49,cancelled,133.02,Scott Cross,lindaperez@example.net,Other,Stevenchester,2025-03-17,I00000134,P000476,1,133.02,133.02,Harbor Much,Automotive,Harbor,133.02,4.38,3.0,"Excellent product, will buy again."
O00000055,U005524,2024-10-07 17:26:48,processing,188.7,Jeff Marks,iflores@example.com,Male,South Nicole,2025-03-20,I00000135,P000041,2,94.35,188.7,Harbor Recent,Books,Harbor,94.35,2.87,3.0,Customer service was helpful.
O00000056,U003377,2024-01-13 09:15:19,cancelled,229.11,David Silva,michael39@example.net,Male,Ashleyton,2025-10-07,I00000136,P001348,3,54.01,162.03,Astra Early,Books,Astra,54.01,3.58,4.0,Item arrived damaged.
O00000056,U003377,2024-01-13 09:15:19,cancelled,229.11,David Silva,michael39@example.net,Male,Ashleyton,2025-10-07,I00000137,P000851,1,67.08,67.08,Nimbus Serve,Books,Nimbus,67.08,2.91,,
O00000057,U003939,2024-04-08 22:25:04,returned,18.64,Jane Duarte,hollowayseth@example.com,Other,North Tara,2024-08-11,I00000138,P000607,2,9.32,18.64,Everest Short,Groceries,Everest,9.32,4.06,,
O00000058,U002279,2024-09-16 16:27:35,shipped,31.39,Tyrone Chavez,carolynwarner@example.org,Female,Hallhaven,2025-02-02,I00000139,P000713,1,31.39,31.39,Harbor Other,Books,Harbor,31.39,4.4,,
O00000059,U004843,2024-03-27 22:03:32,processing,93.94,Deborah Lopez,cortezeric@example.org,Female,Jesuschester,2025-03-05,I00000140,P000751,1,2.72,2.72,Willow At,Books,Willow,2.72,3.47,5.0,"Excellent product, will buy again."
O00000059,U004843,2024-03-27 22:03:32,processing,93.94,Deborah Lopez,cortezeric@example.org,Female,Jesuschester,2025-03-05,I00000141,P000310,1,67.11,67.11,Orion Side,Clothing,Orion,67.11,3.06,,
O00000059,U004843,2024-03-27 22:03:32,processing,93.94,Deborah Lopez,cortezeric@example.org,Female,Jesuschester,2025-03-05,I00000142,P000260,1,24.11,24.11,Harbor System,Groceries,Harbor,24.11,4.68,,
O00000060,U004239,2025-05-18 12:26:50,processing,24.35,Heather Wright,butleramanda@example.org,Male,South Chelsea,2024-01-03,I00000143,P000456,1,24.35,24.35,Zenith Building,Pet Supplies,Zenith,24.35,2.83,,
O00000061,U003431,2025-08-30 23:24:53,processing,1058.07,Kevin French,johnsonchristine@example.com,Female,Davisside,2024-07-03,I00000144,P000732,1,52.87,52.87,NeoTech Receive,Books,NeoTech,52.87,3.17,,
O00000061,U003431,2025-08-30 23:24:53,processing,1058.07,Kevin French,johnsonchristine@example.com,Female,Davisside,2024-07-03,I00000145,P000695,1,35.1,35.1,Harbor Action,Beauty,Harbor,35.1,4.79,,
O00000061,U003431,2025-08-30 23:24:53,processing,1058.07,Kevin French,johnsonchristine@example.com,Female,Davisside,2024-07-03,I00000146,P001706,1,970.1,970.1,Willow Measure,Electronics,Willow,970.1,4.04,,
O00000062,U009887,2024-09-28 22:07:39,shipped,1592.0,Brandon Flores,cheryladams@example.org,Male,North Tanya,2025-06-03,I00000147,P000251,2,64.82,129.64,Solace Bill,Beauty,Solace,64.82,2.71,,
O00000062,U009887,2024-09-28 22:07:39,shipped,1592.0,Brandon Flores,cheryladams@example.org,Male,North Tanya,2025-06-03,I00000148,P000908,3,462.76,1388.28,GreenLeaf A,Electronics,GreenLeaf,462.76,3.31,3.0,"Not as expected, quality is poor."
O00000062,U009887,2024-09-28 22:07:39,shipped,1592.0,Brandon Flores,cheryladams@example.org,Male,North Tanya,2025-06-03,I00000149,P001119,1,74.08,74.08,Nimbus Minute,Beauty,Nimbus,74.08,3.62,,
O00000063,U001271,2024-02-24 19:27:28,completed,1087.18,Anthony Rasmussen,ilopez@example.org,Female,Rodgershaven,2024-02-02,I00000150,P001947,3,78.16,234.48,Acme Think,Books,Acme,78.16,3.11,,
O00000063,U001271,2024-02-24 19:27:28,completed,1087.18,Anthony Rasmussen,ilopez@example.org,Female,Rodgershaven,2024-02-02,I00000151,P001855,1,503.43,503.43,Acme Practice,Automotive,Acme,503.43,3.16,,
O00000063,U001271,2024-02-24 19:27:28,completed,1087.18,Anthony Rasmussen,ilopez@example.org,Female,Rodgershaven,2024-02-02,I00000152,P001976,1,133.71,133.71,Orion Size,Beauty,Orion,133.71,3.37,3.0,"Excellent product, will buy again."
O00000063,U001271,2024-02-24 19:27:28,completed,1087.18,Anthony Rasmussen,ilopez@example.org,Female,Rodgershaven,2024-02-02,I00000153,P001823,1,215.56,215.56,Willow Bit,Sports,Willow,215.56,2.59,5.0,Highly recommend this brand.
O00000064,U006235,2025-09-07 08:53:30,cancelled,1269.08,Kristin Willis,xavier49@example.org,Female,Amyside,2024-06-20,I00000154,P001069,1,250.79,250.79,Nimbus Cost,Electronics,Nimbus,250.79,4.19,3.0,Highly recommend this brand.
O00000064,U006235,2025-09-07 08:53:30,cancelled,1269.08,Kristin Willis,xavier49@example.org,Female,Amyside,2024-06-20,I00000155,P000087,3,339.43,1018.29,Pulse Fine,Home & Kitchen,Pulse,339.43,3.38,,
O00000065,U009764,2025-08-10 14:12:57,returned,1313.93,Jennifer Macias,zharris@example.net,Male,Burnsbury,2025-01-28,I00000156,P000115,2,28.99,57.98,Astra President,Books,Astra,28.99,4.24,,
O00000065,U009764,2025-08-10 14:12:57,returned,1313.93,Jennifer Macias,zharris@example.net,Male,Burnsbury,2025-01-28,I00000157,P000382,2,466.25,932.5,Astra Understand,Automotive,Astra,466.25,3.04,5.0,"Not as expected, quality is poor."
O00000065,U009764,2025-08-10 14:12:57,returned,1313.93,Jennifer Macias,zharris@example.net,Male,Burnsbury,2025-01-28,I00000158,P001981,2,9.92,19.84,Pulse Fly,Groceries,Pulse,9.92,3.32,3.0,Fast shipping and good packaging.
O00000065,U009764,2025-08-10 14:12:57,returned,1313.93,Jennifer Macias,zharris@example.net,Male,Burnsbury,2025-01-28,I00000159,P001565,1,50.01,50.01,Pulse Decision,Toys,Pulse,50.01,4.5,,
O00000065,U009764,2025-08-10 14:12:57,returned,1313.93,Jennifer Macias,zharris@example.net,Male,Burnsbury,2025-01-28,I00000160,P001639,1,253.6,253.6,Everest Single,Clothing,Everest,253.6,3.94,,
O00000066,U003806,2025-02-24 21:30:04,cancelled,1493.59,Tara Yang,smithscott@example.org,Female,Lake Stefanie,2025-05-13,I00000161,P001606,1,1097.96,1097.96,GreenLeaf Stage,Electronics,GreenLeaf,1097.96,4.45,3.0,Customer service was helpful.
O00000066,U003806,2025-02-24 21:30:04,cancelled,1493.59,Tara Yang,smithscott@example.org,Female,Lake Stefanie,2025-05-13,I00000162,P000100,3,53.39,160.17,Nimbus Night,Books,Nimbus,53.39,4.01,,
O00000066,U003806,2025-02-24 21:30:04,cancelled,1493.59,Tara Yang,smithscott@example.org,Female,Lake Stefanie,2025-05-13,I00000163,P000650,1,235.46,235.46,Everest Parent,Sports,Everest,235.46,4.24,,
O00000067,U001740,2024-04-06 15:52:24,completed,197.83,Tiffany Harris,lisa13@example.net,Male,North Jonathanton,2025-09-25,I00000164,P001996,1,69.46,69.46,NeoTech Turn,Home & Kitchen,NeoTech,69.46,4.28,,
O00000067,U001740,2024-04-06 15:52:24,completed,197.83,Tiffany Harris,lisa13@example.net,Male,North Jonathanton,2025-09-25,I00000165,P000748,1,128.37,128.37,Willow Remain,Clothing,Willow,128.37,2.86,2.0,Color was different from images.
O00000068,U005875,2024-02-10 22:08:32,completed,403.18,Leslie Garcia,peterjones@example.com,Female,Kingfort,2024-11-08,I00000166,P000967,1,106.52,106.52,Astra Tend,Clothing,Astra,106.52,3.3,,
O00000068,U005875,2024-02-10 22:08:32,completed,403.18,Leslie Garcia,peterjones@example.com,Female,Kingfort,2024-11-08,I00000167,P000380,2,148.33,296.66,Solace Social,Home & Kitchen,Solace,148.33,2.57,3.0,Works perfectly!
O00000069,U007490,2025-03-22 23:03:28,processing,2659.83,Jose Ramirez,jacquelinegonzalez@example.org,Male,West Robert,2024-05-07,I00000168,P001512,1,51.45,51.45,Harbor Discover,Books,Harbor,51.45,4.22,,
O00000069,U007490,2025-03-22 23:03:28,processing,2659.83,Jose Ramirez,jacquelinegonzalez@example.org,Male,West Robert,2024-05-07,I00000169,P001219,2,28.04,56.08,Pulse Skin,Pet Supplies,Pulse,28.04,3.17,4.0,Highly recommend this brand.
O00000069,U007490,2025-03-22 23:03:28,processing,2659.83,Jose Ramirez,jacquelinegonzalez@example.org,Male,West Robert,2024-05-07,I00000170,P001499,1,598.63,598.63,Orion Follow,Automotive,Orion,598.63,2.85,3.0,Works perfectly!
O00000069,U007490,2025-03-22 23:03:28,processing,2659.83,Jose Ramirez,jacquelinegonzalez@example.org,Male,West Robert,2024-05-07,I00000171,P000519,1,769.71,769.71,Pulse Money,Electronics,Pulse,769.71,4.07,,
O00000069,U007490,2025-03-22 23:03:28,processing,2659.83,Jose Ramirez,jacquelinegonzalez@example.org,Male,West Robert,2024-05-07,I00000172,P002000,2,64.11,128.22,Harbor Whole,Books,Harbor,64.11,4.17,2.0,Value for money.
O00000069,U007490,2025-03-22 23:03:28,processing,2659.83,Jose Ramirez,jacquelinegonzalez@example.org,Male,West Robert,2024-05-07,I00000173,P000225,2,527.87,1055.74,GreenLeaf Newspaper,Electronics,GreenLeaf,527.87,3.96,,
O00000070,U004383,2024-08-28 20:23:06,cancelled,2118.73,Kimberly Romero,hillmelissa@example.net,Other,Port Chadville,2024-11-13,I00000174,P000887,2,670.63,1341.26,Acme Democratic,Automotive,Acme,670.63,4.14,2.0,Value for money.
O00000070,U004383,2024-08-28 20:23:06,cancelled,2118.73,Kimberly Romero,hillmelissa@example.net,Other,Port Chadville,2024-11-13,I00000175,P001577,1,11.62,11.62,Solace Small,Toys,Solace,11.62,4.37,,
O00000070,U004383,2024-08-28 20:23:06,cancelled,2118.73,Kimberly Romero,hillmelissa@example.net,Other,Port Chadville,2024-11-13,I00000176,P000936,3,236.97,710.91,Acme Clear,Home & Kitchen,Acme,236.97,3.79,,
O00000070,U004383,2024-08-28 20:23:06,cancelled,2118.73,Kimberly Romero,hillmelissa@example.net,Other,Port Chadville,2024-11-13,I00000177,P001888,1,16.14,16.14,NeoTech Late,Groceries,NeoTech,16.14,2.95,1.0,Fast shipping and good packaging.
O00000070,U004383,2024-08-28 20:23:06,cancelled,2118.73,Kimberly Romero,hillmelissa@example.net,Other,Port Chadville,2024-11-13,I00000178,P000926,2,19.4,38.8,Zenith He,Home & Kitchen,Zenith,19.4,4.28,,
O00000071,U008449,2025-05-26 23:44:42,completed,222.12,Nancy Washington,vortega@example.com,Other,Lake Damon,2025-01-24,I00000179,P000431,3,27.08,81.24,Zenith Skin,Books,Zenith,27.08,3.96,4.0,Fast shipping and good packaging.
O00000071,U008449,2025-05-26 23:44:42,completed,222.12,Nancy Washington,vortega@example.com,Other,Lake Damon,2025-01-24,I00000180,P001694,2,34.17,68.34,Solace Actually,Pet Supplies,Solace,34.17,4.83,,
O00000071,U008449,2025-05-26 23:44:42,completed,222.12,Nancy Washington,vortega@example.com,Other,Lake Damon,2025-01-24,I00000181,P001253,1,42.45,42.45,Zenith Red,Books,Zenith,42.45,4.3,,
O00000071,U008449,2025-05-26 23:44:42,completed,222.12,Nancy Washington,vortega@example.com,Other,Lake Damon,2025-01-24,I00000182,P001509,1,30.09,30.09,Everest Reach,Beauty,Everest,30.09,3.6,,
O00000072,U007276,2024-03-13 13:49:45,shipped,586.48,Kristy Gallagher,xrodriguez@example.org,Male,Scottmouth,2025-04-12,I00000183,P001601,3,93.07,279.21,GreenLeaf Wall,Clothing,GreenLeaf,93.07,4.61,,
O00000072,U007276,2024-03-13 13:49:45,shipped,586.48,Kristy Gallagher,xrodriguez@example.org,Male,Scottmouth,2025-04-12,I00000184,P001060,1,307.27,307.27,Zenith Structure,Home & Kitchen,Zenith,307.27,4.85,4.0,Decent product for the price.
O00000073,U000383,2025-01-18 01:09:43,returned,48.09,Michael Ware,mark43@example.net,Other,Barajastown,2024-10-02,I00000185,P001535,1,48.09,48.09,Astra Speak,Pet Supplies,Astra,48.09,4.68,,
O00000074,U001053,2024-10-10 10:10:23,shipped,52.93,Meredith Gomez,burkemichael@example.org,Other,Wilsonland,2025-04-09,I00000186,P001309,1,52.93,52.93,Solace Most,Toys,Solace,52.93,4.32,,
O00000075,U003631,2025-04-14 15:40:35,processing,420.44,John Butler,stephaniebright@example.net,Other,Johnsonside,2025-10-17,I00000187,P000684,1,26.34,26.34,GreenLeaf Reveal,Groceries,GreenLeaf,26.34,3.76,,
O00000075,U003631,2025-04-14 15:40:35,processing,420.44,John Butler,stephaniebright@example.net,Other,Johnsonside,2025-10-17,I00000188,P000474,1,283.17,283.17,GreenLeaf Significant,Sports,GreenLeaf,283.17,3.01,,
O00000075,U003631,2025-04-14 15:40:35,processing,420.44,John Butler,stephaniebright@example.net,Other,Johnsonside,2025-10-17,I00000189,P000760,3,20.41,61.23,Zenith North,Beauty,Zenith,20.41,4.88,,
O00000075,U003631,2025-04-14 15:40:35,processing,420.44,John Butler,stephaniebright@example.net,Other,Johnsonside,2025-10-17,I00000190,P000784,1,49.7,49.7,Harbor Bar,Toys,Harbor,49.7,2.63,,
O00000076,U006851,2025-08-15 00:34:10,completed,357.16,Victor Tucker,patellarry@example.org,Male,Rebeccamouth,2025-09-11,I00000191,P000455,3,65.06,195.18,NeoTech Nearly,Clothing,NeoTech,65.06,4.45,,
O00000076,U006851,2025-08-15 00:34:10,completed,357.16,Victor Tucker,patellarry@example.org,Male,Rebeccamouth,2025-09-11,I00000192,P001722,1,80.1,80.1,Everest Religious,Home & Kitchen,Everest,80.1,3.51,,
O00000076,U006851,2025-08-15 00:34:10,completed,357.16,Victor Tucker,patellarry@example.org,Male,Rebeccamouth,2025-09-11,I00000193,P000036,1,81.88,81.88,Orion Laugh,Sports,Orion,81.88,3.64,,
O00000077,U005127,2024-12-31 15:25:20,cancelled,1836.0,Michael Kelley,chamberslisa@example.net,Male,New Markton,2024-04-11,I00000194,P001500,2,746.51,1493.02,Nimbus Agree,Automotive,Nimbus,746.51,4.75,,
O00000077,U005127,2024-12-31 15:25:20,cancelled,1836.0,Michael Kelley,chamberslisa@example.net,Male,New Markton,2024-04-11,I00000195,P001467,1,342.98,342.98,Everest Great,Sports,Everest,342.98,4.31,,
O00000078,U005863,2025-03-31 20:24:31,shipped,186.4,Linda Watkins,waltondaniel@example.org,Other,Dennisfort,2025-07-06,I00000196,P000262,1,186.4,186.4,Astra Hear,Home & Kitchen,Astra,186.4,3.66,,
O00000079,U008184,2025-06-21 13:36:12,shipped,1266.95,Zachary Clark,kaitlyn77@example.com,Male,Edwardmouth,2024-07-21,I00000197,P001966,1,77.21,77.21,Astra These,Books,Astra,77.21,3.83,,
O00000079,U008184,2025-06-21 13:36:12,shipped,1266.95,Zachary Clark,kaitlyn77@example.com,Male,Edwardmouth,2024-07-21,I00000198,P000238,3,168.05,504.15,Harbor Follow,Sports,Harbor,168.05,3.88,3.0,Item arrived damaged.
O00000079,U008184,2025-06-21 13:36:12,shipped,1266.95,Zachary Clark,kaitlyn77@example.com,Male,Edwardmouth,2024-07-21,I00000199,P000854,1,685.59,685.59,GreenLeaf Plan,Automotive,GreenLeaf,685.59,2.59,,
O00000080,U007964,2025-05-12 17:07:09,completed,383.26,Susan Harrison,stephenharper@example.org,Male,Simmonsburgh,2024-01-18,I00000200,P001870,1,383.26,383.26,Acme Subject,Automotive,Acme,383.26,3.16,4.0,Value for money.
O00000081,U000280,2024-04-19 23:38:20,processing,777.99,Jonathan Garcia,perezwilliam@example.org,Male,East Brandonstad,2024-09-08,I00000201,P000206,2,202.11,404.22,Orion Pm,Automotive,Orion,202.11,4.47,,
O00000081,U000280,2024-04-19 23:38:20,processing,777.99,Jonathan Garcia,perezwilliam@example.org,Male,East Brandonstad,2024-09-08,I00000202,P001140,3,124.59,373.77,NeoTech Yourself,Sports,NeoTech,124.59,4.6,4.0,Color was different from images.
O00000082,U002630,2024-07-17 14:13:09,completed,1206.21,Wayne Bishop,zramirez@example.net,Female,South Teresa,2025-03-13,I00000203,P001195,1,16.88,16.88,Astra Can,Groceries,Astra,16.88,3.01,2.0,Fast shipping and good packaging.
O00000082,U002630,2024-07-17 14:13:09,completed,1206.21,Wayne Bishop,zramirez@example.net,Female,South Teresa,2025-03-13,I00000204,P001830,1,1127.47,1127.47,Acme Chance,Electronics,Acme,1127.47,3.02,,
O00000082,U002630,2024-07-17 14:13:09,completed,1206.21,Wayne Bishop,zramirez@example.net,Female,South Teresa,2025-03-13,I00000205,P001379,1,61.86,61.86,Willow Pressure,Home & Kitchen,Willow,61.86,4.04,,
O00000083,U004873,2024-10-10 03:29:57,processing,25.52,Brandon Lawrence,barry66@example.net,Other,Lake Sarahberg,2025-06-24,I00000206,P000263,2,12.76,25.52,Solace Most,Groceries,Solace,12.76,3.47,4.0,Color was different from images.
O00000084,U004193,2025-05-29 01:07:56,shipped,77.27,Nicole Holland,emilysolomon@example.net,Other,Victoriachester,2024-10-01,I00000207,P000639,1,64.23,64.23,GreenLeaf Century,Pet Supplies,GreenLeaf,64.23,3.08,,
O00000084,U004193,2025-05-29 01:07:56,shipped,77.27,Nicole Holland,emilysolomon@example.net,Other,Victoriachester,2024-10-01,I00000208,P001735,1,13.04,13.04,Astra West,Groceries,Astra,13.04,3.27,,
O00000085,U009453,2024-12-10 13:32:49,processing,661.52,Elizabeth Miller,davidthompson@example.org,Female,Jonesside,2025-03-06,I00000209,P000954,1,661.52,661.52,Harbor Cost,Automotive,Harbor,661.52,3.32,4.0,Decent product for the price.
O00000086,U004906,2025-04-14 17:21:36,processing,281.05,Brenda Winters,meyervalerie@example.org,Other,East Emilyview,2024-06-21,I00000210,P001871,2,118.36,236.72,GreenLeaf Act,Clothing,GreenLeaf,118.36,2.75,,
O00000086,U004906,2025-04-14 17:21:36,processing,281.05,Brenda Winters,meyervalerie@example.org,Other,East Emilyview,2024-06-21,I00000211,P000290,1,44.33,44.33,Acme Board,Pet Supplies,Acme,44.33,3.9,,
O00000087,U002432,2025-10-07 21:05:07,cancelled,168.44,Thomas Bennett,zbailey@example.com,Other,Russellton,2025-02-02,I00000212,P000864,1,168.44,168.44,NeoTech Decide,Clothing,NeoTech,168.44,3.48,,
O00000088,U001613,2024-12-26 04:21:19,cancelled,83.17,Diana Levy,nguyengerald@example.net,Other,Lake Robert,2025-09-25,I00000213,P001667,2,38.11,76.22,Solace Serve,Toys,Solace,38.11,4.38,,
O00000088,U001613,2024-12-26 04:21:19,cancelled,83.17,Diana Levy,nguyengerald@example.net,Other,Lake Robert,2025-09-25,I00000214,P000396,1,6.95,6.95,Willow Result,Pet Supplies,Willow,6.95,2.63,,
O00000089,U004756,2025-06-15 16:01:44,returned,751.36,Alexander Marshall,thomaswesley@example.net,Male,Allenhaven,2025-09-11,I00000215,P001968,2,375.68,751.36,Nimbus Before,Home & Kitchen,Nimbus,375.68,3.67,,
O00000090,U003655,2025-09-13 09:02:16,cancelled,57.1,Susan Lester,kellydesiree@example.org,Other,Dillonmouth,2024-05-03,I00000216,P000534,2,19.24,38.48,Astra Speak,Pet Supplies,Astra,19.24,4.49,,
O00000090,U003655,2025-09-13 09:02:16,cancelled,57.1,Susan Lester,kellydesiree@example.org,Other,Dillonmouth,2024-05-03,I00000217,P000960,2,9.31,18.62,Acme South,Groceries,Acme,9.31,2.5,3.0,Decent product for the price.
